,role,skill,job_count,role_job_count,skill_demand_pct,requirement_level
16639,Senior Application Security Engineer,owasp,1,7,14.285714285714285,Supporting
16640,Senior Application Security Engineer,scrum,1,7,14.285714285714285,Supporting
16641,Senior Application Security Engineer,soap,1,7,14.285714285714285,Supporting
16642,Senior Application Security Engineer,agile,1,7,14.285714285714285,Supporting
16643,Senior Application Security Engineer,powershell,1,7,14.285714285714285,Supporting
16644,Senior Application Security Engineer,microservices,1,7,14.285714285714285,Supporting
16645,Senior Application Security Engineer,data pipelines,1,7,14.285714285714285,Supporting
16646,Senior Application Security Engineer,kafka,1,7,14.285714285714285,Supporting
16647,Senior Application Security Engineer,design patterns,1,7,14.285714285714285,Supporting
16648,Senior Application Security Engineer,dbt,1,7,14.285714285714285,Supporting
16649,Senior Application Security Engineer,mongodb,1,7,14.285714285714285,Supporting
16650,Senior Application Security Engineer,snowflake,1,7,14.285714285714285,Supporting
16771,Senior Automation Engineer,communication,2,7,28.57142857142857,Common
16772,Senior Automation Engineer,sql,2,7,28.57142857142857,Common
16773,Senior Automation Engineer,angular,2,7,28.57142857142857,Common
16774,Senior Automation Engineer,typescript,2,7,28.57142857142857,Common
16775,Senior Automation Engineer,windows,2,7,28.57142857142857,Common
16776,Senior Automation Engineer,java,2,7,28.57142857142857,Common
16777,Senior Automation Engineer,excel,1,7,14.285714285714285,Supporting
16778,Senior Automation Engineer,sap,1,7,14.285714285714285,Supporting
16779,Senior Automation Engineer,scrum,1,7,14.285714285714285,Supporting
16780,Senior Automation Engineer,unix,1,7,14.285714285714285,Supporting
16781,Senior Automation Engineer,automation testing,1,7,14.285714285714285,Supporting
16782,Senior Automation Engineer,python,1,7,14.285714285714285,Supporting
16783,Senior Automation Engineer,bash,1,7,14.285714285714285,Supporting
16784,Senior Automation Engineer,perl,1,7,14.285714285714285,Supporting
16785,Senior Automation Engineer,siem,1,7,14.285714285714285,Supporting
16786,Senior Automation Engineer,teamwork,1,7,14.285714285714285,Supporting
16997,Senior Business Intelligence Analyst,communication,5,5,100.0,Core
16998,Senior Business Intelligence Analyst,sql,4,5,80.0,Core
16999,Senior Business Intelligence Analyst,tableau,4,5,80.0,Core
17000,Senior Business Intelligence Analyst,power bi,3,5,60.0,Core
17001,Senior Business Intelligence Analyst,data visualization,3,5,60.0,Core
17002,Senior Business Intelligence Analyst,excel,3,5,60.0,Core
17003,Senior Business Intelligence Analyst,python,2,5,40.0,Common
17004,Senior Business Intelligence Analyst,problem solving,2,5,40.0,Common
17005,Senior Business Intelligence Analyst,leadership,2,5,40.0,Common
17006,Senior Business Intelligence Analyst,snowflake,2,5,40.0,Common
17007,Senior Business Intelligence Analyst,databricks,1,5,20.0,Common
17008,Senior Business Intelligence Analyst,statistics,1,5,20.0,Common
17009,Senior Business Intelligence Analyst,machine learning,1,5,20.0,Common
17010,Senior Business Intelligence Analyst,r,1,5,20.0,Common
17011,Senior Business Intelligence Analyst,data warehousing,1,5,20.0,Common
17012,Senior Business Intelligence Analyst,presentation skills,1,5,20.0,Common
17013,Senior Business Intelligence Analyst,etl,1,5,20.0,Common
17014,Senior Business Intelligence Analyst,dbt,1,5,20.0,Common
17015,Senior Business Intelligence Analyst,teamwork,1,5,20.0,Common
17016,Senior Business Intelligence Analyst,agile,1,5,20.0,Common
17017,Senior Business Intelligence Analyst,unit testing,1,5,20.0,Common
17018,Senior Business Intelligence Analyst,prototyping,1,5,20.0,Common
17019,Senior Business Intelligence Analyst,go,1,5,20.0,Common
17020,Senior Business Intelligence Analyst,data pipelines,1,5,20.0,Common
17021,Senior Business Intelligence Analyst,critical thinking,1,5,20.0,Common
17022,Senior Business Intelligence Analyst,looker,1,5,20.0,Common
17034,Senior Business Intelligence Developer,tableau,5,5,100.0,Core
17035,Senior Business Intelligence Developer,etl,4,5,80.0,Core
17036,Senior Business Intelligence Developer,sql,4,5,80.0,Core
17037,Senior Business Intelligence Developer,power bi,3,5,60.0,Core
17038,Senior Business Intelligence Developer,communication,2,5,40.0,Common
17039,Senior Business Intelligence Developer,teamwork,2,5,40.0,Common
17324,Senior Data Analyst,sql,19,26,73.07692307692307,Core
17325,Senior Data Analyst,python,13,26,50.0,Core
17326,Senior Data Analyst,data visualization,9,26,34.61538461538461,Common
17327,Senior Data Analyst,communication,9,26,34.61538461538461,Common
17328,Senior Data Analyst,r,8,26,30.76923076923077,Common
17329,Senior Data Analyst,statistics,8,26,30.76923076923077,Common
17330,Senior Data Analyst,tableau,7,26,26.923076923076923,Common
17331,Senior Data Analyst,agile,6,26,23.076923076923077,Common
17332,Senior Data Analyst,leadership,6,26,23.076923076923077,Common
17333,Senior Data Analyst,snowflake,6,26,23.076923076923077,Common
17334,Senior Data Analyst,power bi,6,26,23.076923076923077,Common
17335,Senior Data Analyst,collaboration,5,26,19.230769230769234,Supporting
17336,Senior Data Analyst,dbt,5,26,19.230769230769234,Supporting
17337,Senior Data Analyst,excel,5,26,19.230769230769234,Supporting
17338,Senior Data Analyst,machine learning,5,26,19.230769230769234,Supporting
17339,Senior Data Analyst,looker,4,26,15.384615384615385,Supporting
17340,Senior Data Analyst,jira,3,26,11.538461538461538,Supporting
17341,Senior Data Analyst,decision making,3,26,11.538461538461538,Supporting
17342,Senior Data Analyst,go,2,26,7.6923076923076925,Supporting
17343,Senior Data Analyst,time management,2,26,7.6923076923076925,Supporting
17344,Senior Data Analyst,six sigma,2,26,7.6923076923076925,Supporting
17345,Senior Data Analyst,c,2,26,7.6923076923076925,Supporting
17346,Senior Data Analyst,data pipelines,2,26,7.6923076923076925,Supporting
17347,Senior Data Analyst,kubernetes,2,26,7.6923076923076925,Supporting
17348,Senior Data Analyst,mentoring,2,26,7.6923076923076925,Supporting
17349,Senior Data Analyst,etl,2,26,7.6923076923076925,Supporting
17350,Senior Data Analyst,iot,2,26,7.6923076923076925,Supporting
17351,Senior Data Analyst,julia,2,26,7.6923076923076925,Supporting
17352,Senior Data Analyst,google cloud platform,1,26,3.8461538461538463,Rare
17353,Senior Data Analyst,bigquery,1,26,3.8461538461538463,Rare
17354,Senior Data Analyst,hive,1,26,3.8461538461538463,Rare
17355,Senior Data Analyst,problem solving,1,26,3.8461538461538463,Rare
17356,Senior Data Analyst,swift,1,26,3.8461538461538463,Rare
17357,Senior Data Analyst,data structures and algorithms,1,26,3.8461538461538463,Rare
17358,Senior Data Analyst,hadoop,1,26,3.8461538461538463,Rare
17359,Senior Data Analyst,oracle,1,26,3.8461538461538463,Rare
17360,Senior Data Analyst,scrum,1,26,3.8461538461538463,Rare
17361,Senior Data Analyst,unix,1,26,3.8461538461538463,Rare
17362,Senior Data Analyst,git,1,26,3.8461538461538463,Rare
17363,Senior Data Analyst,bash,1,26,3.8461538461538463,Rare
17364,Senior Data Analyst,docker,1,26,3.8461538461538463,Rare
17365,Senior Data Analyst,ci/cd,1,26,3.8461538461538463,Rare
17366,Senior Data Analyst,postgresql,1,26,3.8461538461538463,Rare
17367,Senior Data Analyst,airflow,1,26,3.8461538461538463,Rare
17368,Senior Data Analyst,natural language processing,1,26,3.8461538461538463,Rare
17369,Senior Data Analyst,project planning,1,26,3.8461538461538463,Rare
17370,Senior Data Analyst,data warehousing,1,26,3.8461538461538463,Rare
17371,Senior Data Analyst,less,1,26,3.8461538461538463,Rare
17372,Senior Data Analyst,gitlab,1,26,3.8461538461538463,Rare
17373,Senior Data Analyst,slack,1,26,3.8461538461538463,Rare
17374,Senior Data Analyst,teamwork,1,26,3.8461538461538463,Rare
17375,Senior Data Analyst,databricks,1,26,3.8461538461538463,Rare
17376,Senior Data Analyst,neo4j,1,26,3.8461538461538463,Rare
17377,Senior Data Analyst,salesforce,1,26,3.8461538461538463,Rare
17378,Senior Data Analyst,google analytics,1,26,3.8461538461538463,Rare
17379,Senior Data Analyst,presentation skills,1,26,3.8461538461538463,Rare
17432,Senior Data Architect,snowflake,8,14,57.14285714285714,Core
17433,Senior Data Architect,dbt,6,14,42.857142857142854,Common
17434,Senior Data Architect,communication,5,14,35.714285714285715,Common
17435,Senior Data Architect,sql,5,14,35.714285714285715,Common
17436,Senior Data Architect,python,5,14,35.714285714285715,Common
17437,Senior Data Architect,etl,4,14,28.57142857142857,Common
17438,Senior Data Architect,oracle,3,14,21.428571428571427,Common
17439,Senior Data Architect,data pipelines,2,14,14.285714285714285,Supporting
17440,Senior Data Architect,collaboration,2,14,14.285714285714285,Supporting
17441,Senior Data Architect,windows,2,14,14.285714285714285,Supporting
17442,Senior Data Architect,mysql,2,14,14.285714285714285,Supporting
17443,Senior Data Architect,hadoop,2,14,14.285714285714285,Supporting
17444,Senior Data Architect,data warehousing,2,14,14.285714285714285,Supporting
17445,Senior Data Architect,dynamodb,1,14,7.142857142857142,Supporting
17446,Senior Data Architect,problem solving,1,14,7.142857142857142,Supporting
17447,Senior Data Architect,presentation skills,1,14,7.142857142857142,Supporting
17448,Senior Data Architect,unix,1,14,7.142857142857142,Supporting
17449,Senior Data Architect,ibm cloud,1,14,7.142857142857142,Supporting
17450,Senior Data Architect,mongodb,1,14,7.142857142857142,Supporting
17451,Senior Data Architect,leadership,1,14,7.142857142857142,Supporting
17452,Senior Data Architect,java,1,14,7.142857142857142,Supporting
17453,Senior Data Architect,terraform,1,14,7.142857142857142,Supporting
17454,Senior Data Architect,vulnerability assessment,1,14,7.142857142857142,Supporting
17455,Senior Data Architect,databricks,1,14,7.142857142857142,Supporting
17456,Senior Data Architect,docker,1,14,7.142857142857142,Supporting
17457,Senior Data Architect,ci/cd,1,14,7.142857142857142,Supporting
17458,Senior Data Architect,risk management,1,14,7.142857142857142,Supporting
17459,Senior Data Architect,r,1,14,7.142857142857142,Supporting
17460,Senior Data Architect,data visualization,1,14,7.142857142857142,Supporting
17461,Senior Data Architect,excel,1,14,7.142857142857142,Supporting
17462,Senior Data Architect,tableau,1,14,7.142857142857142,Supporting
17463,Senior Data Architect,google cloud platform,1,14,7.142857142857142,Supporting
17464,Senior Data Architect,hive,1,14,7.142857142857142,Supporting
17465,Senior Data Architect,kafka,1,14,7.142857142857142,Supporting
17466,Senior Data Architect,bigquery,1,14,7.142857142857142,Supporting
17467,Senior Data Architect,soap,1,14,7.142857142857142,Supporting
17468,Senior Data Engineer,python,32,44,72.72727272727273,Core
17469,Senior Data Engineer,sql,31,44,70.45454545454545,Core
17470,Senior Data Engineer,data pipelines,21,44,47.72727272727273,Common
17471,Senior Data Engineer,etl,20,44,45.45454545454545,Common
17472,Senior Data Engineer,snowflake,19,44,43.18181818181818,Common
17473,Senior Data Engineer,communication,18,44,40.909090909090914,Common
17474,Senior Data Engineer,microsoft azure,17,44,38.63636363636363,Common
17475,Senior Data Engineer,data warehousing,17,44,38.63636363636363,Common
17476,Senior Data Engineer,agile,15,44,34.090909090909086,Common
17477,Senior Data Engineer,scala,15,44,34.090909090909086,Common
17478,Senior Data Engineer,java,14,44,31.818181818181817,Common
17479,Senior Data Engineer,collaboration,13,44,29.545454545454547,Common
17480,Senior Data Engineer,hadoop,12,44,27.27272727272727,Common
17481,Senior Data Engineer,machine learning,12,44,27.27272727272727,Common
17482,Senior Data Engineer,hive,10,44,22.727272727272727,Common
17483,Senior Data Engineer,kafka,9,44,20.454545454545457,Common
17484,Senior Data Engineer,unix,9,44,20.454545454545457,Common
17485,Senior Data Engineer,databricks,7,44,15.909090909090908,Supporting
17486,Senior Data Engineer,cassandra,7,44,15.909090909090908,Supporting
17487,Senior Data Engineer,linux,7,44,15.909090909090908,Supporting
17488,Senior Data Engineer,mentoring,7,44,15.909090909090908,Supporting
17489,Senior Data Engineer,microservices,7,44,15.909090909090908,Supporting
17490,Senior Data Engineer,shell scripting,7,44,15.909090909090908,Supporting
17491,Senior Data Engineer,dbt,6,44,13.636363636363635,Supporting
17492,Senior Data Engineer,mysql,6,44,13.636363636363635,Supporting
17493,Senior Data Engineer,airflow,5,44,11.363636363636363,Supporting
17494,Senior Data Engineer,git,5,44,11.363636363636363,Supporting
17495,Senior Data Engineer,go,5,44,11.363636363636363,Supporting
17496,Senior Data Engineer,jenkins,5,44,11.363636363636363,Supporting
17497,Senior Data Engineer,kubernetes,4,44,9.090909090909092,Supporting
17498,Senior Data Engineer,presentation skills,4,44,9.090909090909092,Supporting
17499,Senior Data Engineer,leadership,4,44,9.090909090909092,Supporting
17500,Senior Data Engineer,apache,4,44,9.090909090909092,Supporting
17501,Senior Data Engineer,ci/cd,3,44,6.8181818181818175,Supporting
17502,Senior Data Engineer,jira,3,44,6.8181818181818175,Supporting
17503,Senior Data Engineer,oracle,3,44,6.8181818181818175,Supporting
17504,Senior Data Engineer,docker,3,44,6.8181818181818175,Supporting
17505,Senior Data Engineer,tableau,3,44,6.8181818181818175,Supporting
17506,Senior Data Engineer,c,2,44,4.545454545454546,Rare
17507,Senior Data Engineer,power bi,2,44,4.545454545454546,Rare
17508,Senior Data Engineer,sap,2,44,4.545454545454546,Rare
17509,Senior Data Engineer,github,2,44,4.545454545454546,Rare
17510,Senior Data Engineer,presto,2,44,4.545454545454546,Rare
17511,Senior Data Engineer,bigquery,2,44,4.545454545454546,Rare
17512,Senior Data Engineer,teamwork,2,44,4.545454545454546,Rare
17513,Senior Data Engineer,elasticsearch,2,44,4.545454545454546,Rare
17514,Senior Data Engineer,artificial intelligence,2,44,4.545454545454546,Rare
17515,Senior Data Engineer,flink,2,44,4.545454545454546,Rare
17516,Senior Data Engineer,data visualization,2,44,4.545454545454546,Rare
17517,Senior Data Engineer,ansible,1,44,2.272727272727273,Rare
17518,Senior Data Engineer,angular,1,44,2.272727272727273,Rare
17519,Senior Data Engineer,scrum,1,44,2.272727272727273,Rare
17520,Senior Data Engineer,svn,1,44,2.272727272727273,Rare
17521,Senior Data Engineer,prototyping,1,44,2.272727272727273,Rare
17522,Senior Data Engineer,product management,1,44,2.272727272727273,Rare
17523,Senior Data Engineer,rust,1,44,2.272727272727273,Rare
17524,Senior Data Engineer,redis,1,44,2.272727272727273,Rare
17525,Senior Data Engineer,postgresql,1,44,2.272727272727273,Rare
17526,Senior Data Engineer,excel,1,44,2.272727272727273,Rare
17527,Senior Data Engineer,amazon web services,1,44,2.272727272727273,Rare
17528,Senior Data Engineer,r,1,44,2.272727272727273,Rare
17529,Senior Data Engineer,soap,1,44,2.272727272727273,Rare
17530,Senior Data Engineer,unity,1,44,2.272727272727273,Rare
17531,Senior Data Engineer,pytest,1,44,2.272727272727273,Rare
17532,Senior Data Engineer,pandas,1,44,2.272727272727273,Rare
17533,Senior Data Engineer,design patterns,1,44,2.272727272727273,Rare
17534,Senior Data Engineer,pytorch,1,44,2.272727272727273,Rare
17535,Senior Data Engineer,matplotlib,1,44,2.272727272727273,Rare
17536,Senior Data Engineer,numpy,1,44,2.272727272727273,Rare
17537,Senior Data Engineer,oracle cloud,1,44,2.272727272727273,Rare
17538,Senior Data Engineer,graphql,1,44,2.272727272727273,Rare
17539,Senior Data Engineer,risk management,1,44,2.272727272727273,Rare
17540,Senior Data Engineer,apache spark,1,44,2.272727272727273,Rare
17541,Senior Data Engineer,dynamodb,1,44,2.272727272727273,Rare
17542,Senior Data Engineer,terraform,1,44,2.272727272727273,Rare
17543,Senior Data Engineer,infrastructure as code,1,44,2.272727272727273,Rare
17544,Senior Data Engineer,confluence,1,44,2.272727272727273,Rare
17685,Senior Data Scientist,python,20,22,90.9090909090909,Core
17686,Senior Data Scientist,statistics,17,22,77.27272727272727,Core
17687,Senior Data Scientist,machine learning,17,22,77.27272727272727,Core
17688,Senior Data Scientist,communication,15,22,68.18181818181817,Core
17689,Senior Data Scientist,r,13,22,59.09090909090909,Core
17690,Senior Data Scientist,sql,13,22,59.09090909090909,Core
17691,Senior Data Scientist,collaboration,11,22,50.0,Core
17692,Senior Data Scientist,leadership,10,22,45.45454545454545,Common
17693,Senior Data Scientist,agile,9,22,40.909090909090914,Common
17694,Senior Data Scientist,pytorch,5,22,22.727272727272727,Common
17695,Senior Data Scientist,decision making,5,22,22.727272727272727,Common
17696,Senior Data Scientist,deep learning,4,22,18.181818181818183,Supporting
17697,Senior Data Scientist,tensorflow,4,22,18.181818181818183,Supporting
17698,Senior Data Scientist,tableau,4,22,18.181818181818183,Supporting
17699,Senior Data Scientist,etl,4,22,18.181818181818183,Supporting
17700,Senior Data Scientist,hadoop,3,22,13.636363636363635,Supporting
17701,Senior Data Scientist,numpy,3,22,13.636363636363635,Supporting
17702,Senior Data Scientist,pandas,3,22,13.636363636363635,Supporting
17703,Senior Data Scientist,go,3,22,13.636363636363635,Supporting
17704,Senior Data Scientist,java,3,22,13.636363636363635,Supporting
17705,Senior Data Scientist,data visualization,3,22,13.636363636363635,Supporting
17706,Senior Data Scientist,mentoring,3,22,13.636363636363635,Supporting
17707,Senior Data Scientist,hive,2,22,9.090909090909092,Supporting
17708,Senior Data Scientist,scala,2,22,9.090909090909092,Supporting
17709,Senior Data Scientist,xgboost,2,22,9.090909090909092,Supporting
17710,Senior Data Scientist,natural language processing,2,22,9.090909090909092,Supporting
17711,Senior Data Scientist,excel,2,22,9.090909090909092,Supporting
17712,Senior Data Scientist,power bi,2,22,9.090909090909092,Supporting
17713,Senior Data Scientist,presentation skills,2,22,9.090909090909092,Supporting
17714,Senior Data Scientist,artificial intelligence,2,22,9.090909090909092,Supporting
17715,Senior Data Scientist,kubernetes,2,22,9.090909090909092,Supporting
17716,Senior Data Scientist,airflow,2,22,9.090909090909092,Supporting
17717,Senior Data Scientist,risk management,1,22,4.545454545454546,Rare
17718,Senior Data Scientist,javascript,1,22,4.545454545454546,Rare
17719,Senior Data Scientist,git,1,22,4.545454545454546,Rare
17720,Senior Data Scientist,typescript,1,22,4.545454545454546,Rare
17721,Senior Data Scientist,react,1,22,4.545454545454546,Rare
17722,Senior Data Scientist,postgresql,1,22,4.545454545454546,Rare
17723,Senior Data Scientist,mongodb,1,22,4.545454545454546,Rare
17724,Senior Data Scientist,github,1,22,4.545454545454546,Rare
17725,Senior Data Scientist,product management,1,22,4.545454545454546,Rare
17726,Senior Data Scientist,databricks,1,22,4.545454545454546,Rare
17727,Senior Data Scientist,feature engineering,1,22,4.545454545454546,Rare
17728,Senior Data Scientist,project planning,1,22,4.545454545454546,Rare
17729,Senior Data Scientist,linux,1,22,4.545454545454546,Rare
17730,Senior Data Scientist,docker,1,22,4.545454545454546,Rare
17731,Senior Data Scientist,model deployment,1,22,4.545454545454546,Rare
17732,Senior Data Scientist,microservices,1,22,4.545454545454546,Rare
17733,Senior Data Scientist,problem solving,1,22,4.545454545454546,Rare
17734,Senior Data Scientist,c,1,22,4.545454545454546,Rare
17735,Senior Data Scientist,snowflake,1,22,4.545454545454546,Rare
17736,Senior Data Scientist,reinforcement learning,1,22,4.545454545454546,Rare
17737,Senior Data Scientist,teamwork,1,22,4.545454545454546,Rare
17738,Senior Data Scientist,mlops,1,22,4.545454545454546,Rare
17739,Senior Data Scientist,ci/cd,1,22,4.545454545454546,Rare
17740,Senior Data Scientist,scikit-learn,1,22,4.545454545454546,Rare
17869,Senior Database Developer,sql,5,5,100.0,Core
17870,Senior Database Developer,unit testing,4,5,80.0,Core
17871,Senior Database Developer,oracle,3,5,60.0,Core
17872,Senior Database Developer,communication,3,5,60.0,Core
17873,Senior Database Developer,linux,3,5,60.0,Core
17874,Senior Database Developer,unix,3,5,60.0,Core
17875,Senior Database Developer,etl,2,5,40.0,Common
17876,Senior Database Developer,data pipelines,2,5,40.0,Common
17877,Senior Database Developer,postgresql,1,5,20.0,Common
17878,Senior Database Developer,power bi,1,5,20.0,Common
17879,Senior Database Developer,problem solving,1,5,20.0,Common
17880,Senior Database Developer,windows,1,5,20.0,Common
17881,Senior Database Developer,time management,1,5,20.0,Common
17882,Senior Database Developer,collaboration,1,5,20.0,Common
17883,Senior Database Developer,git,1,5,20.0,Common
17911,Senior DevOps Engineer,ci/cd,14,17,82.35294117647058,Core
17912,Senior DevOps Engineer,docker,9,17,52.94117647058824,Core
17913,Senior DevOps Engineer,jenkins,8,17,47.05882352941176,Common
17914,Senior DevOps Engineer,terraform,7,17,41.17647058823529,Common
17915,Senior DevOps Engineer,infrastructure as code,7,17,41.17647058823529,Common
17916,Senior DevOps Engineer,python,7,17,41.17647058823529,Common
17917,Senior DevOps Engineer,kubernetes,7,17,41.17647058823529,Common
17918,Senior DevOps Engineer,ansible,7,17,41.17647058823529,Common
17919,Senior DevOps Engineer,linux,6,17,35.294117647058826,Common
17920,Senior DevOps Engineer,powershell,6,17,35.294117647058826,Common
17921,Senior DevOps Engineer,communication,6,17,35.294117647058826,Common
17922,Senior DevOps Engineer,github,5,17,29.411764705882355,Common
17923,Senior DevOps Engineer,c,4,17,23.52941176470588,Common
17924,Senior DevOps Engineer,agile,4,17,23.52941176470588,Common
17925,Senior DevOps Engineer,windows,4,17,23.52941176470588,Common
17926,Senior DevOps Engineer,collaboration,4,17,23.52941176470588,Common
17927,Senior DevOps Engineer,github actions,3,17,17.647058823529413,Supporting
17928,Senior DevOps Engineer,bash,3,17,17.647058823529413,Supporting
17929,Senior DevOps Engineer,git,3,17,17.647058823529413,Supporting
17930,Senior DevOps Engineer,java,3,17,17.647058823529413,Supporting
17931,Senior DevOps Engineer,chef,3,17,17.647058823529413,Supporting
17932,Senior DevOps Engineer,microservices,2,17,11.76470588235294,Supporting
17933,Senior DevOps Engineer,microsoft azure,2,17,11.76470588235294,Supporting
17934,Senior DevOps Engineer,gitlab,2,17,11.76470588235294,Supporting
17935,Senior DevOps Engineer,javascript,2,17,11.76470588235294,Supporting
17936,Senior DevOps Engineer,vpn,2,17,11.76470588235294,Supporting
17937,Senior DevOps Engineer,mlops,2,17,11.76470588235294,Supporting
17938,Senior DevOps Engineer,teamwork,2,17,11.76470588235294,Supporting
17939,Senior DevOps Engineer,sql,2,17,11.76470588235294,Supporting
17940,Senior DevOps Engineer,shell scripting,2,17,11.76470588235294,Supporting
17941,Senior DevOps Engineer,data pipelines,1,17,5.88235294117647,Supporting
17942,Senior DevOps Engineer,decision making,1,17,5.88235294117647,Supporting
17943,Senior DevOps Engineer,php,1,17,5.88235294117647,Supporting
17944,Senior DevOps Engineer,amazon web services,1,17,5.88235294117647,Supporting
17945,Senior DevOps Engineer,google cloud platform,1,17,5.88235294117647,Supporting
17946,Senior DevOps Engineer,node.js,1,17,5.88235294117647,Supporting
17947,Senior DevOps Engineer,angular,1,17,5.88235294117647,Supporting
17948,Senior DevOps Engineer,time management,1,17,5.88235294117647,Supporting
17949,Senior DevOps Engineer,firewalls,1,17,5.88235294117647,Supporting
17950,Senior DevOps Engineer,cloudflare,1,17,5.88235294117647,Supporting
17951,Senior DevOps Engineer,machine learning,1,17,5.88235294117647,Supporting
17952,Senior DevOps Engineer,go,1,17,5.88235294117647,Supporting
17953,Senior DevOps Engineer,puppet,1,17,5.88235294117647,Supporting
17954,Senior DevOps Engineer,unit testing,1,17,5.88235294117647,Supporting
17955,Senior DevOps Engineer,bitbucket,1,17,5.88235294117647,Supporting
17956,Senior DevOps Engineer,network security,1,17,5.88235294117647,Supporting
17957,Senior DevOps Engineer,grafana,1,17,5.88235294117647,Supporting
17958,Senior DevOps Engineer,iot,1,17,5.88235294117647,Supporting
17959,Senior DevOps Engineer,encryption,1,17,5.88235294117647,Supporting
17960,Senior DevOps Engineer,prometheus,1,17,5.88235294117647,Supporting
17961,Senior DevOps Engineer,unix,1,17,5.88235294117647,Supporting
17962,Senior DevOps Engineer,risk management,1,17,5.88235294117647,Supporting
17963,Senior DevOps Engineer,scrum,1,17,5.88235294117647,Supporting
17964,Senior DevOps Engineer,system design,1,17,5.88235294117647,Supporting
17965,Senior DevOps Engineer,mongodb,1,17,5.88235294117647,Supporting
17966,Senior DevOps Engineer,load balancing,1,17,5.88235294117647,Supporting
17967,Senior DevOps Engineer,kanban,1,17,5.88235294117647,Supporting
17968,Senior DevOps Engineer,elasticsearch,1,17,5.88235294117647,Supporting
17969,Senior DevOps Engineer,dns,1,17,5.88235294117647,Supporting
18126,"Senior Editor, Software Engineering - US-Based",communication,5,5,100.0,Core
18127,"Senior Editor, Software Engineering - US-Based",collaboration,5,5,100.0,Core
18148,Senior Embedded Software Engineer,c,5,5,100.0,Core
18149,Senior Embedded Software Engineer,linux,4,5,80.0,Core
18150,Senior Embedded Software Engineer,agile,3,5,60.0,Core
18151,Senior Embedded Software Engineer,microcontrollers,2,5,40.0,Common
18152,Senior Embedded Software Engineer,rtos,2,5,40.0,Common
18153,Senior Embedded Software Engineer,git,2,5,40.0,Common
18154,Senior Embedded Software Engineer,matlab,2,5,40.0,Common
18155,Senior Embedded Software Engineer,communication,2,5,40.0,Common
18156,Senior Embedded Software Engineer,assembly,1,5,20.0,Common
18157,Senior Embedded Software Engineer,svn,1,5,20.0,Common
18158,Senior Embedded Software Engineer,leadership,1,5,20.0,Common
18159,Senior Embedded Software Engineer,embedded c,1,5,20.0,Common
18160,Senior Embedded Software Engineer,python,1,5,20.0,Common
18161,Senior Embedded Software Engineer,scrum,1,5,20.0,Common
18162,Senior Embedded Software Engineer,tcp/ip,1,5,20.0,Common
18163,Senior Embedded Software Engineer,design patterns,1,5,20.0,Common
18164,Senior Embedded Software Engineer,unit testing,1,5,20.0,Common
18165,Senior Embedded Software Engineer,iot,1,5,20.0,Common
18166,Senior Embedded Software Engineer,collaboration,1,5,20.0,Common
18167,Senior Embedded Software Engineer,r,1,5,20.0,Common
18168,Senior Embedded Software Engineer,less,1,5,20.0,Common
18169,Senior Embedded Software Engineer,machine learning,1,5,20.0,Common
18314,Senior Frontend Developer,react,4,5,80.0,Core
18315,Senior Frontend Developer,javascript,3,5,60.0,Core
18316,Senior Frontend Developer,angular,3,5,60.0,Core
18317,Senior Frontend Developer,communication,2,5,40.0,Common
18318,Senior Frontend Developer,css,2,5,40.0,Common
18319,Senior Frontend Developer,html,2,5,40.0,Common
18320,Senior Frontend Developer,scrum,1,5,20.0,Common
18321,Senior Frontend Developer,jira,1,5,20.0,Common
18322,Senior Frontend Developer,design patterns,1,5,20.0,Common
18323,Senior Frontend Developer,c,1,5,20.0,Common
18324,Senior Frontend Developer,unit testing,1,5,20.0,Common
18325,Senior Frontend Developer,test-driven development,1,5,20.0,Common
18326,Senior Frontend Developer,agile,1,5,20.0,Common
18327,Senior Frontend Developer,mongodb,1,5,20.0,Common
18328,Senior Frontend Developer,java,1,5,20.0,Common
18329,Senior Frontend Developer,microservices,1,5,20.0,Common
18330,Senior Frontend Developer,vue.js,1,5,20.0,Common
18331,Senior Frontend Developer,collaboration,1,5,20.0,Common
18332,Senior Frontend Developer,microservices architecture,1,5,20.0,Common
18333,Senior Frontend Developer,python,1,5,20.0,Common
18614,Senior Full Stack Engineer - Payments,javascript,6,6,100.0,Core
18615,Senior Full Stack Engineer - Payments,webpack,6,6,100.0,Core
18616,Senior Full Stack Engineer - Payments,typescript,6,6,100.0,Core
18617,Senior Full Stack Engineer - Payments,terraform,6,6,100.0,Core
18618,Senior Full Stack Engineer - Payments,design patterns,6,6,100.0,Core
18619,Senior Full Stack Engineer - Payments,react,6,6,100.0,Core
18620,Senior Full Stack Engineer - Payments,ci/cd,6,6,100.0,Core
18621,Senior Full Stack Engineer - Payments,java,6,6,100.0,Core
18622,Senior Full Stack Engineer - Payments,php,6,6,100.0,Core
18623,Senior Full Stack Engineer - Payments,agile,6,6,100.0,Core
18624,Senior Full Stack Engineer - Payments,github actions,6,6,100.0,Core
18625,Senior Full Stack Engineer - Payments,github,6,6,100.0,Core
18919,Senior Infrastructure Engineer,windows,7,10,70.0,Core
18920,Senior Infrastructure Engineer,communication,4,10,40.0,Common
18921,Senior Infrastructure Engineer,powershell,4,10,40.0,Common
18922,Senior Infrastructure Engineer,python,3,10,30.0,Common
18923,Senior Infrastructure Engineer,collaboration,2,10,20.0,Common
